3.194276010617613792e-03,5.172406090423464775e-04,1.280359341762959957e-03,3.410348901525139809e-03,9.838157333433628082e-03,5.451940372586250305e-02,3.448078930377960205e-01,5.167848467826843262e-01,1.185490656644105911e-02,2.777932677417993546e-03,1.266473345458507538e-02,3.834990039467811584e-02
2.161249984055757523e-03,4.520399670582264662e-04,1.084082643501460552e-03,3.594542387872934341e-03,8.454382419586181641e-03,4.687883332371711731e-02,3.042890131473541260e-01,5.472828149795532227e-01,1.738912612199783325e-02,4.845292307436466217e-03,1.479884888976812363e-02,4.876981675624847412e-02
1.105279312469065189e-03,7.014498114585876465e-04,8.351046708412468433e-04,5.306674633175134659e-03,1.458505820482969284e-02,5.804523453116416931e-02,1.470231264829635620e-01,4.092340171337127686e-01,3.441684320569038391e-02,8.256637491285800934e-03,3.249791637063026428e-02,2.879926562309265137e-01
6.055567646399140358e-04,5.686473450623452663e-04,5.878392257727682590e-04,4.604914225637912750e-03,1.899255625903606415e-02,7.863389700651168823e-02,1.298283636569976807e-01,2.390800863504409790e-01,4.892962798476219177e-02,2.160601690411567688e-02,6.400463730096817017e-02,3.925579190254211426e-01
5.694128340110182762e-04,6.672194576822221279e-04,5.381198716349899769e-04,6.884850095957517624e-03,3.598327934741973877e-02,1.263161748647689819e-01,1.375784575939178467e-01,1.833376735448837280e-01,4.493131488561630249e-02,2.920066006481647491e-02,6.697017699480056763e-02,3.670226633548736572e-01
4.568656731862574816e-04,8.254673448391258717e-04,5.365975666791200638e-04,9.756104089319705963e-03,2.720287442207336426e-02,1.218646541237831116e-01,1.503458768129348755e-01,1.289778947830200195e-01,3.017619252204895020e-02,2.431126683950424194e-02,5.929623544216156006e-02,4.462499320507049561e-01
3.647652629297226667e-04,4.430517146829515696e-04,3.204975510016083717e-04,3.611526219174265862e-03,5.580036435276269913e-03,1.108039822429418564e-02,2.332651801407337189e-02,1.535552088171243668e-02,5.715111736208200455e-03,1.307918131351470947e-02,4.436059296131134033e-02,8.767626881599426270e-01
1.517428737133741379e-02,7.052394794300198555e-04,2.583675552159547806e-03,3.979661967605352402e-03,7.842032238841056824e-03,1.211035922169685364e-01,7.959973812103271484e-01,4.244386032223701477e-02,7.782696629874408245e-04,9.474764810875058174e-04,1.834256574511528015e-03,6.610120646655559540e-03
2.849813317880034447e-03,6.089482340030372143e-04,1.793225994333624840e-03,3.601452568545937538e-03,5.106621421873569489e-03,6.053855270147323608e-02,5.124931931495666504e-01,3.308125734329223633e-01,6.505343131721019745e-03,3.069286700338125229e-03,8.196008391678333282e-03,6.442496925592422485e-02
9.364865254610776901e-04,4.888023831881582737e-04,1.079395064152777195e-03,3.422471461817622185e-03,4.262258764356374741e-03,3.822586685419082642e-02,2.268382161855697632e-01,4.740376770496368408e-01,3.259692713618278503e-02,1.011981721967458725e-02,3.663790598511695862e-02,1.713541895151138306e-01
